FID,Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source,cancer_cap
3183,Kenya,Makueni,Musoa SDA Dispensary,Dispensary,FBO,-1.5966,37.4459,GPS,No
3182,Kenya,Makueni,Musalala Dispensary,Dispensary,MoH,-1.7706,37.4067,GPS,No
3181,Kenya,Makueni,Mumo AIC Health Centre,Health Centre,FBO,-2.0098,37.7722,GPS,Yes
3180,Kenya,Makueni,Mumbuni Dispensary,Dispensary,MoH,-1.8536,37.6034,GPS,No
3179,Kenya,Makueni,Mukuyuni Health Centre,Health Centre,MoH,-1.7454,37.4586,GPS,Yes
3178,Kenya,Makueni,Mukaa AIC Dispensary,Dispensary,FBO,-1.8322,37.3261,GPS,No
3177,Kenya,Makueni,Mtitoandei Sub District Hospital,Sub-District Hospital,MoH,-2.6717,38.1655,GPS,Yes
3175,Kenya,Makueni,Miumoni Dispensary,Dispensary,MoH,-2.4887,38.0747,Google Earth,No
3174,Kenya,Makueni,Mitini Miracle Revival Church Clinic,Clinic,FBO,-1.8291,37.4077,Google Earth,No
3167,Kenya,Makueni,Mbuini Dispensary,Dispensary,MoH,-1.8225,37.381,Google Earth,No
3166,Kenya,Makueni,Mbooni District Hospital,District Hospital,MoH,-1.6565,37.4532,GPS,Yes
3165,Kenya,Makueni,Mbooni AIC Dispensary,Dispensary,FBO,-1.6617,37.4516,GPS,No
3164,Kenya,Makueni,Mbitini Catholic Dispensary,Dispensary,FBO,-2.017,37.482,Google Earth,No
3163,Kenya,Makueni,Mbitini AIC Dispensary,Dispensary,MoH,-1.9939,37.4599,Google Earth,No
3162,Kenya,Makueni,Mbiini Dispensary,Dispensary,MoH,-1.901,37.3425,Google Earth,No
3161,Kenya,Makueni,Mbenuu Health Centre,Health Centre,MoH,-1.9644,37.4774,GPS,Yes
3160,Kenya,Makueni,Mbavani Dispensary,Dispensary,MoH,-1.6522,37.7936,GPS,No
3159,Kenya,Makueni,Mavivye Model Health Centre,Health Centre,MoH,-1.7904,37.2814,GPS,Yes
3158,Kenya,Makueni,Mavindu Dispensary,Dispensary,MoH,-1.6172,37.4144,Google Earth,No
3157,Kenya,Makueni,Mavindini Health Centre,Health Centre,MoH,-1.818,37.7856,GPS,Yes
3156,Kenya,Makueni,Matutu Dispensary,Dispensary,MoH,-2.123,37.6294,Other,No
3155,Kenya,Makueni,Matiliku District Hospital,District Hospital,MoH,-1.9465,37.535,GPS,Yes
3154,Kenya,Makueni,Matiliku Catholic Dispensary,Dispensary,FBO,-1.9446,37.5357,GPS,No
3153,Kenya,Makueni,Mathanguni Dispensary,Dispensary,MoH,-1.9161,37.5082,Other,No
3152,Kenya,Makueni,Masumba Dispensary,Dispensary,MoH,-2.0244,37.6189,GPS,No
3151,Kenya,Makueni,Masongaleni Health Centre,Health Centre,MoH,-2.3684,38.1283,GPS,Yes
3150,Kenya,Makueni,Masokani Dispensary,Dispensary,MoH,-1.914,37.4253,Google Earth,No
3149,Kenya,Makueni,Maria Salus Infirmorum Dispensary,Dispensary,CBO,-1.9065,37.2976,Other,No
3148,Kenya,Makueni,Manza Dispensary,Dispensary,MoH,-2.0853,37.8488,GPS,No
3147,Kenya,Makueni,Mangala Dispensary,Dispensary,MoH,-1.743,37.3159,GPS,No
3146,Kenya,Makueni,Makueni District Hospital,District Hospital,MoH,-1.781,37.627,GPS,Yes
3145,Kenya,Makueni,Makindu District Hospital,District Hospital,MoH,-2.2813,37.8241,GPS,Yes
3144,Kenya,Makueni,Makindu Catholic Dispensary,Dispensary,FBO,-2.2625,37.8276,GPS,No
3143,Kenya,Makueni,Maaueli Dispensary,Dispensary,MoH,-2.0784,37.9258,Google Earth,No
3142,Kenya,Makueni,Liani Dispensary,Dispensary,MoH,-2.6436,38.0271,GPS,No
3141,Kenya,Makueni,Kyumbe AIC Dispensary,Dispensary,FBO,-1.9433,37.4414,GPS,No
3140,Kenya,Makueni,Kyuasini Health Centre,Health Centre,MoH,-1.7877,37.4701,GPS,Yes
3139,Kenya,Makueni,Kyenzenzeni Dispensary,Dispensary,MoH,-1.8177,37.4594,GPS,No
3138,Kenya,Makueni,Kyau Dispensary,Dispensary,MoH,-1.7952,37.5252,GPS,No
3137,Kenya,Makueni,Kyanganda Dispensary,Dispensary,MoH,-1.8093,37.4285,GPS,No
3136,Kenya,Makueni,Kyambeke Dispensary,Dispensary,MoH,-1.8456,37.4212,GPS,No
3135,Kenya,Makueni,Kyaluma Dispensary,Dispensary,MoH,-1.6533,37.657,GPS,No
3134,Kenya,Makueni,Kyaani Dispensary,Dispensary,MoH,-2.5538,37.978,GPS,No
3133,Kenya,Makueni,Kwamutula Dispensary,Dispensary,MoH,-1.9855,37.479,Google Earth,No
3132,Kenya,Makueni,Kwale Dispensary,Dispensary,MoH,-1.9521,37.3849,GPS,No
3131,Kenya,Makueni,Kwakotoe Dispensary,Dispensary,MoH,-2.0128,37.4871,Google Earth,No
3130,Kenya,Makueni,Kwakavisi Dispensary,Dispensary,MoH,-1.9814,37.697,GPS,No
3129,Kenya,Makueni,Kwakalui Dispensary,Dispensary,MoH,-1.8663,37.539,GPS,No
3128,Kenya,Makueni,Kivani Dispensary,Dispensary,MoH,-1.7194,37.375,GPS,No
3127,Kenya,Makueni,Kiu AIC Dispensary,Dispensary,FBO,-1.8968,37.1725,GPS,No
3126,Kenya,Makueni,Kitundu SDA Dispensary,Dispensary,FBO,-1.685,37.4702,GPS,No
3125,Kenya,Makueni,Kitundu Dispensary Makueni,Dispensary,MoH,-1.686,37.4712,GPS,No
3124,Kenya,Makueni,Kitonyoni Dispensary,Dispensary,MoH,-1.9544,37.6553,GPS,No
3123,Kenya,Makueni,Kitise Health Centre,Health Centre,MoH,-2.0563,37.8769,GPS,Yes
3122,Kenya,Makueni,Kithyululu Dispensary,Dispensary,MoH,-2.3969,38.172,GPS,No
3121,Kenya,Makueni,Kithuni Dispensary,Dispensary,MoH,-1.7471,37.3756,GPS,No
3120,Kenya,Makueni,Kithuki Health Centre,Health Centre,MoH,-1.9894,37.8551,GPS,Yes
3119,Kenya,Makueni,Kithituni Health Care Clinic,Clinic,FBO,-2.0799,37.4747,Google Earth,No
3118,Kenya,Makueni,Kiteng'ei Dispensary,Dispensary,MoH,-2.4987,38.234,Google Earth,No
3117,Kenya,Makueni,kitende Dispensary,Dispensary,MoH,-1.9937,37.6561,GPS,No
3116,Kenya,Makueni,Kisoi Munyao Memorial Dispensary,Dispensary,MoH,-1.6911,37.5794,Google Earth,No
3115,Kenya,Makueni,Kisau Sub District Hospital,Sub-District Hospital,MoH,-1.625,37.5572,GPS,Yes
3114,Kenya,Makueni,Kinyambu Dispensary,Dispensary,MoH,-2.4604,38.0137,GPS,No
3113,Kenya,Makueni,Kilungu Sub-District Hospital,Sub-District Hospital,MoH,-1.7861,37.3583,Google Earth,Yes
3112,Kenya,Makueni,Kilisa Dispensary,Dispensary,MoH,-1.9102,37.6318,Google Earth,No
3111,Kenya,Makueni,Kilili Dispensary,Dispensary,MoH,-1.9146,37.5945,GPS,No
3110,Kenya,Makueni,Kilala Health Centre,Health Centre,MoH,-1.7635,37.5548,GPS,Yes
2967,Kenya,Machakos,Mbembani Dispensary,Dispensary,MoH,-1.0343,37.4792,GPS,No
2966,Kenya,Machakos,Maweli Dispensary,Dispensary,MoH,-1.3695,37.4981,Google Earth,No
2965,Kenya,Machakos,Matuu Mission Health Centre,Health Centre,FBO,-1.1462,37.548,GPS,Yes
2964,Kenya,Machakos,Matuu District Hospital,District Hospital,MoH,-1.1483,37.5475,GPS,Yes
2963,Kenya,Machakos,Matungulu Health Centre,Health Centre,MoH,-1.2314,37.3302,GPS,Yes
2962,Kenya,Machakos,Mathima Dispensary,Dispensary,MoH,-1.3744,37.4181,Google Earth,No
2961,Kenya,Machakos,Masinga Sub-County Hospital,Sub-District Hospital,MoH,-0.9774,37.6057,Google Earth,Yes
2960,Kenya,Machakos,Masii Health Centre,Health Centre,MoH,-1.4579,37.4392,GPS,Yes
2959,Kenya,Machakos,Masii Catholic Dispensary,Dispensary,FBO,-1.458,37.4392,GPS,No
2958,Kenya,Machakos,Masaku APDK Dispensary,Dispensary,MoH,-1.5195,37.2619,GPS,No
2957,Kenya,Machakos,Mango Dispensary,Dispensary,MoH,-1.3916,37.4259,GPS,No
2956,Kenya,Machakos,Mananja Health Centre,Health Centre,MoH,-1.269,37.092,GPS,Yes
2955,Kenya,Machakos,Mamba Dispensary,Dispensary,MoH,-1.1302,37.4416,GPS,No
2954,Kenya,Machakos,Makyau Dispensary,Dispensary,MoH,-1.4741,37.2103,Google Earth,No
2953,Kenya,Machakos,Maiuni Dispensary,Dispensary,MoH,-1.2147,37.5551,Google Earth,No
2952,Kenya,Machakos,Machakos Level 5 Hospital,Provincial General Hospital,MoH,-1.5204,37.2665,GPS,No
2951,Kenya,Machakos,Kyumbi Sasa Centre Clinic,Clinic,NGO,-1.5375,37.133,Google Earth,No
2950,Kenya,Machakos,Kyumbi Health Centre,Health Centre,MoH,-1.5313,37.1211,GPS,Yes
2949,Kenya,Machakos,Kyondoni Dispensary,Dispensary,MoH,-0.8692,37.7967,GPS,No
2948,Kenya,Machakos,Kyeleni Health Centre,Health Centre,MoH,-1.1189,37.2038,GPS,Yes
2947,Kenya,Machakos,Kyawango Dispensary,Dispensary,MoH,-1.3283,37.5051,Google Earth,No
2946,Kenya,Machakos,Kyawalia Dispensary,Dispensary,MoH,-1.6314,37.255,Google Earth,No
2945,Kenya,Machakos,Kyasioni Dispensary,Dispensary,MoH,-1.2073,37.4924,GPS,No
2944,Kenya,Machakos,Kyasila AIC Dispensary,Dispensary,FBO,-1.4379,37.2061,GPS,No
2943,Kenya,Machakos,Kyaimu Dispensary,Dispensary,MoH,-1.4829,37.5563,Google Earth,No
2942,Kenya,Machakos,Kwakalusya Dispensary,Dispensary,MoH,-1.5342,37.1321,GPS,No
2941,Kenya,Machakos,Kwakala Dispensary,Dispensary,MoH,-1.4682,37.6184,Google Earth,No
2940,Kenya,Machakos,Kwa Nguu Dispensary,Dispensary,MoH,-1.1752,37.2854,Google Earth,No
2939,Kenya,Machakos,Kwa Mwatu Dispensary,Dispensary,MoH,-1.0972,37.5582,GPS,No
2938,Kenya,Machakos,Kwa Mutalia Dispensary,Dispensary,MoH,-1.2702,37.1108,Google Earth,No
2937,Kenya,Machakos,Kwa Kulu Dispensary,Dispensary,MoH,-1.0807,37.2702,Google Earth,No
2936,Kenya,Machakos,Konza Dispensary,Dispensary,MoH,-1.5747,37.6867,Google Earth,No
2935,Kenya,Machakos,Kola Health Centre,Health Centre,MoH,-1.7068,37.3508,GPS,Yes
2934,Kenya,Machakos,Kivingoni Dispensary,Dispensary,MoH,-0.8599,37.2562,Google Earth,No
2933,Kenya,Machakos,Kivaani Health Centre,Health Centre,MoH,-1.3636,37.3949,Google Earth,Yes
2932,Kenya,Machakos,Kivaa Health Centre,Health Centre,MoH,-0.8535,37.6957,Google Earth,Yes
2931,Kenya,Machakos,Kitunduni Dispensary,Dispensary,MoH,-1.2868,38.0036,Google Earth,No
2930,Kenya,Machakos,Kituluni Dispensary,Dispensary,MoH,-1.1664,37.2366,GPS,No
2929,Kenya,Machakos,Kititu Dispensary,Dispensary,MoH,-1.6779,37.3734,GPS,No
2928,Kenya,Machakos,Kithyoko Health Centre,Health Centre,MoH,-1.0462,37.8386,Google Earth,Yes
2927,Kenya,Machakos,Kithimani Dispensary,Dispensary,MoH,-1.1868,37.446,GPS,No
2926,Kenya,Machakos,Kithima ABC Dispensary,Dispensary,FBO,-1.4006,37.2509,GPS,No
2925,Kenya,Machakos,Kitheuni Dispensary,Dispensary,MoH,-1.2041,37.6484,Google Earth,No
2924,Kenya,Machakos,Kitangani Dispensary,Dispensary,MoH,-1.038,37.6564,GPS,No
2923,Kenya,Machakos,Kitambaasye Dispensary,Dispensary,MoH,-1.125,37.292,Google Earth,No
2922,Kenya,Machakos,Kisukioni Dispensary,Dispensary,MoH,-1.2246,37.2712,Google Earth,No
2921,Kenya,Machakos,Kisiiki Dispensary,Dispensary,MoH,-1.0867,37.4427,GPS,No
2920,Kenya,Machakos,Kiseuni Dispensary,Dispensary,MoH,-0.9433,37.744,GPS,No
2919,Kenya,Machakos,Kisesini Dispensary,Dispensary,MoH,-1.4564,37.7869,Google Earth,No
2918,Kenya,Machakos,Kinyaata Dispensary,Dispensary,MoH,-1.3448,37.6415,Google Earth,No
2917,Kenya,Machakos,Kinanie Dispensary,Dispensary,MoH,-1.398,37.0307,GPS,No
2916,Kenya,Machakos,Kimutwa Dispensary,Dispensary,MoH,-1.5924,37.2546,GPS,No
2915,Kenya,Machakos,Kimiti Model Health Centre,Health Centre,MoH,-1.2199,37.2401,GPS,Yes
2914,Kenya,Machakos,Kiliku Dispensary,Dispensary,MoH,-1.1574,37.2722,GPS,No
2913,Kenya,Machakos,Kilembwa Dispensary,Dispensary,MoH,-1.3529,37.5372,Google Earth,No
2912,Kenya,Machakos,Kikuyuni Dispensary,Dispensary,Local authority,-1.3333,37.3667,GPS,No
2911,Kenya,Machakos,Kikumini Dispensary,Dispensary,MoH,-1.0089,37.6986,GPS,No
2910,Kenya,Machakos,Kikule Dispensary,Dispensary,MoH,-0.9409,37.4024,GPS,No
2909,Kenya,Machakos,Kikesa Dispensary,Dispensary,MoH,-1.2718,37.5468,Google Earth,No
2908,Kenya,Machakos,Kiitini Dispensary,Dispensary,MoH,-1.5989,37.3123,GPS,No
2907,Kenya,Machakos,Kiatineni Dispensary,Dispensary,MoH,-0.9036,37.3096,GPS,No
2906,Kenya,Machakos,Kayatta Dispensary,Dispensary,MoH,-1.1545,37.3377,GPS,No
2905,Kenya,Machakos,Kawauni Dispensary,Dispensary,CBO,-1.3119,37.398,GPS,No
2904,Kenya,Machakos,Kavumbu Dispensary,Dispensary,MoH,-1.5162,37.4292,Other,No
2903,Kenya,Machakos,Kaviani Health Centre,Health Centre,MoH,-1.4744,37.3097,Google Earth,Yes
2902,Kenya,Machakos,Kauthulini Dispensary,Dispensary,MoH,-1.167,37.4766,GPS,No
2901,Kenya,Machakos,Katumani Dispensary,Dispensary,MoH,-1.5803,37.2431,GPS,No
2900,Kenya,Machakos,Katulye Dispensary,Dispensary,MoH,-0.9304,37.5587,GPS,No
2899,Kenya,Machakos,Katulani Health Centre,Health Centre,MoH,-1.5145,37.6479,Google Earth,Yes
2898,Kenya,Machakos,Katothya Dispensary,Dispensary,MoH,-0.9184,37.5989,Google Earth,No
2897,Kenya,Machakos,Kathukini Dispensary,Dispensary,MoH,-0.9908,37.4115,Google Earth,No
2896,Kenya,Machakos,Kathome Dispensary,Dispensary,MoH,-1.3886,37.3574,Google Earth,No
2895,Kenya,Machakos,Kathiani District Hospital,District Hospital,MoH,-1.4106,37.3277,GPS,Yes
2894,Kenya,Machakos,Katheka Dispensary,Dispensary,MoH,-1.1787,37.335,Google Earth,No
2893,Kenya,Machakos,Kathama Dispensary,Dispensary,MoH,-1.2081,37.3847,GPS,No
2892,Kenya,Machakos,Kathaana Dispensary,Dispensary,CBO,-1.3277,37.289,GPS,No
2891,Kenya,Machakos,Katani Dispensary,Dispensary,MoH,-1.3377,37.0055,GPS,No
2890,Kenya,Machakos,Katangi Mission Dispensary,Dispensary,FBO,-1.4101,37.6993,Google Earth,No
2889,Kenya,Machakos,Katangi Health Centre,Health Centre,MoH,-1.4114,37.6985,Google Earth,Yes
2888,Kenya,Machakos,Kaonyweni Dispensary,Dispensary,MoH,-0.9685,37.7497,GPS,No
2887,Kenya,Machakos,Kangundo Reedemed Medical Clinic,Clinic,FBO,-1.303,37.3468,GPS,No
2886,Kenya,Machakos,Kangundo District Hospital,District Hospital,MoH,-1.2956,37.3454,GPS,Yes
2885,Kenya,Machakos,Kangundo Community Clinic,Clinic,CBO,-1.3104,37.3704,GPS,No
2884,Kenya,Machakos,Kangonde Health Centre,Health Centre,MoH,-1.0773,37.6801,GPS,Yes
2882,Kenya,Machakos,Kamuthanga Dispensary,Dispensary,MoH,-1.4014,37.223,GPS,No
2881,Kenya,Machakos,Kambusu Dispensary,Dispensary,MoH,-1.2499,37.3612,GPS,No
2880,Kenya,Machakos,Kalunga Dispensary,Dispensary,MoH,-1.4474,37.3138,GPS,No
2879,Kenya,Machakos,Kaluluini Dispensary,Dispensary,MoH,-1.0552,37.5883,Google Earth,No
2878,Kenya,Machakos,Kalukuni Mission Dispensary,Dispensary,FBO,-1.2392,37.5116,GPS,No
2849,Kenya,Lamu,Tchundwa Dispensary,Dispensary,MoH,-2.0788,41.1306,Google Earth,No
2848,Kenya,Lamu,Siu Dispensary,Dispensary,MoH,-2.1093,41.081,Other,No
2847,Kenya,Lamu,Shella Dispensary,Dispensary,MoH,-2.2908,40.9125,GPS,No
2846,Kenya,Lamu,Shanga Dispensary,Dispensary,MoH,-2.3355,40.3456,GPS,No
2845,Kenya,Lamu,Patte Dispensary,Dispensary,MoH,-2.0814,41.1134,Google Earth,No
2844,Kenya,Lamu,Pandanguo Dispensary,Dispensary,CBO,-2.2184,40.4809,Google Earth,No
2843,Kenya,Lamu,Pablo Hortsman Health Clinic,Clinic,NGO,-2.2731,40.9033,Google Earth,No
2842,Kenya,Lamu,Ndau Dispensary,Dispensary,MoH,-2.0114,41.2096,GPS,No
2841,Kenya,Lamu,Muhamarani Dispensary,Dispensary,MoH,-2.3178,40.667,GPS,No
2840,Kenya,Lamu,Mpeketoni Sub-District Hospital,Sub-District Hospital,MoH,-2.3886,40.6989,GPS,Yes
2839,Kenya,Lamu,Mokowe Health Centre,Health Centre,MoH,-2.2383,40.8466,Google Earth,Yes
2838,Kenya,Lamu,Moa Dispensary,Dispensary,MoH,-2.3626,40.3181,Google Earth,No
2837,Kenya,Lamu,Mkunumbi Dispensary,Dispensary,MoH,-2.2948,40.6761,Google Earth,No
2836,Kenya,Lamu,Mkokoni Dispensary,Dispensary,MoH,-1.972,41.296,GPS,No
2834,Kenya,Lamu,Matondoni Dispensary,Dispensary,MoH,-2.2691,40.8382,Google Earth,No
2833,Kenya,Lamu,Maria Teressa Nuzzo Health Centre,Health Centre,FBO,-2.4288,40.7223,GPS,Yes
2832,Kenya,Lamu,Mapenya Dispensary,Dispensary,MoH,-2.358,40.7079,Google Earth,No
2831,Kenya,Lamu,Mangai Dispensary,Dispensary,MoH,-1.7508,41.1725,Google Earth,No
2830,Kenya,Lamu,Lamu District Hospital,District Hospital,MoH,-2.2786,40.9068,GPS,Yes
2829,Kenya,Lamu,Kizingitini Dispensary,Dispensary,MoH,-2.073,41.1464,GPS,No
2828,Kenya,Lamu,Kiwayuu Dispensary,Dispensary,MoH,-2.016,41.2635,GPS,No
2827,Kenya,Lamu,Kiunga Health Centre,Health Centre,MoH,-1.7441,41.4883,GPS,Yes
2826,Kenya,Lamu,Kipungani Dispensary,Dispensary,MoH,-2.3073,40.8159,Google Earth,No
2817,Kenya,Laikipia,Thome Catholic Dispensary,Dispensary,FBO,0.301,36.6039,GPS,No
2816,Kenya,Laikipia,Thigio Dispensary,Dispensary,MoH,0.3244,36.2653,GPS,No
2814,Kenya,Laikipia,Survey Dispensary,Dispensary,MoH,0.5808,36.5495,GPS,No
2813,Kenya,Laikipia,St Joseph Catholic Dispensary,Dispensary,FBO,-0.065,36.7998,Google Earth,No
2812,Kenya,Laikipia,Sosian Dispensary,Dispensary,MoH,0.4318,36.6814,Google Earth,No
2811,Kenya,Laikipia,Sipili Health Centre,Health Centre,MoH,0.4052,36.3785,GPS,Yes
2810,Kenya,Laikipia,Sipili Catholic Dispensary,Dispensary,FBO,0.4061,36.3784,GPS,No
2809,Kenya,Laikipia,Shallom Dispensary,Dispensary,MoH,-0.0487,36.6507,Other,No
2808,Kenya,Laikipia,Segera Mission Dispensary,Dispensary,FBO,-0.0477,36.7035,GPS,No
2807,Kenya,Laikipia,Salama Health Centre,Health Centre,MoH,0.1282,36.4907,GPS,Yes
2806,Kenya,Laikipia,Rumuruti District Hospital,District Hospital,MoH,0.0347,36.3638,GPS,Yes
2805,Kenya,Laikipia,Rumuruti Catholic Dispensary,Dispensary,FBO,0.26,36.5364,GPS,No
2804,Kenya,Laikipia,Pesi Dispensary,Dispensary,MoH,0.086,36.5785,Google Earth,No
2803,Kenya,Laikipia,Olpajeta Dispensary,Dispensary,MoH,0.0621,36.8118,Other,No
2802,Kenya,Laikipia,Olmoran Health Centre,Health Centre,MoH,0.5377,36.4913,GPS,Yes
2801,Kenya,Laikipia,Olmoran Catholic Dispensary,Dispensary,FBO,0.5407,36.4843,GPS,No
2800,Kenya,Laikipia,Oljabet Health Centre,Health Centre,MoH,0.173,36.3779,GPS,Yes
2799,Kenya,Laikipia,Nyahururu District Hospital,District Hospital,MoH,0.038,36.3595,Google Earth,Yes
2798,Kenya,Laikipia,Nyahururu Catholic Dispensary,Dispensary,FBO,-0.0398,36.3619,Google Earth,No
2797,Kenya,Laikipia,Nturukuma Dispensary,Dispensary,MoH,0.0484,37.0901,GPS,No
2794,Kenya,Laikipia,Ngarua Health Centre,Health Centre,MoH,0.4175,36.3249,GPS,Yes
2793,Kenya,Laikipia,Ngarua Catholic Dispensary,Dispensary,FBO,0.4115,36.3196,GPS,No
2792,Kenya,Laikipia,Ndurumo Dispensary,Dispensary,MoH,0.3728,36.424,GPS,No
2791,Kenya,Laikipia,Ndindika Health Centre,Health Centre,MoH,0.4279,36.3325,GPS,Yes
2789,Kenya,Laikipia,Naibor Dispensary,Dispensary,MoH,0.1655,37.0211,GPS,No
2030,Kenya,Kirinyaga,Ucheru Community Health Centre,Health Centre,MoH,-0.548,37.2657,GPS,Yes
2029,Kenya,Kirinyaga,Thumaita ACK Dispensary,Dispensary,FBO,-0.4394,37.3585,GPS,No
2028,Kenya,Kirinyaga,Thigirichi Mukui Dispensary,Dispensary,MoH,-0.6032,37.1886,Google Earth,No
2027,Kenya,Kirinyaga,Thiba Health Centre,Health Centre,MoH,-0.6834,37.3458,GPS,Yes
2026,Kenya,Kirinyaga,St Teresa Catholic Dispensary,Dispensary,FBO,-0.735,37.3772,GPS,No
2025,Kenya,Kirinyaga,St Stephen's Kiandagae ACK Dispensary,Dispensary,FBO,-0.5817,37.2366,Google Earth,No
2024,Kenya,Kirinyaga,St Mary Magdalene Kanjuu Dispensary,Dispensary,FBO,-0.5326,37.4093,Google Earth,No
2023,Kenya,Kirinyaga,St Mary ACK Mugumo Dispensary,Dispensary,FBO,-0.4292,37.3089,GPS,No
2022,Kenya,Kirinyaga,St Mary ACK Dispensary,Dispensary,FBO,-0.4445,37.3886,Google Earth,No
2021,Kenya,Kirinyaga,St Johns Thaita ACK Dispensary,Dispensary,FBO,-0.4578,37.2613,Google Earth,No
2020,Kenya,Kirinyaga,St James ACK Dispensary,Dispensary,FBO,-0.4881,37.2682,Google Earth,No
2019,Kenya,Kirinyaga,St Andrews Kabare ACK Dispensary,Dispensary,FBO,-0.5087,37.3243,Google Earth,No
2018,Kenya,Kirinyaga,South Ngariama Dispensary,Dispensary,MoH,-0.6069,37.4618,GPS,No
2017,Kenya,Kirinyaga,Sagana Sub-District Hospital,Sub-District Hospital,MoH,-0.6667,37.2091,GPS,Yes
2016,Kenya,Kirinyaga,Sagana Catholic Dispensary,Dispensary,FBO,-0.6629,37.2177,Google Earth,No
2015,Kenya,Kirinyaga,Sacred Heart Kangaita Catholic Dispensary,Dispensary,FBO,-0.4216,37.2721,GPS,No
2014,Kenya,Kirinyaga,Rurii Kiandegwa Dispensary,Dispensary,MoH,-0.7303,37.3305,GPS,No
2013,Kenya,Kirinyaga,Rukanga Health Centre,Health Centre,MoH,-0.7244,37.2611,GPS,Yes
2012,Kenya,Kirinyaga,Riakithiga Dispensary,Dispensary,MoH,-0.5238,37.3113,GPS,No
2007,Kenya,Kirinyaga,Ndiriti St Philips ACK Dispensary,Dispensary,FBO,-0.4551,37.1951,Google Earth,No
2006,Kenya,Kirinyaga,Mwea Our Lady of LourdesMission Hospital,Mission Hospital,FBO,-0.6614,37.3492,GPS,No
2005,Kenya,Kirinyaga,Mwea Drop Inn Centre Clinic,Clinic,NGO,-0.413,37.2153,Google Earth,No
2004,Kenya,Kirinyaga,Mutitu Community Dispensary,Dispensary,MoH,-0.4986,37.2983,GPS,No
2003,Kenya,Kirinyaga,Mutithi Health Centre,Health Centre,MoH,-0.7268,37.3227,Google Earth,Yes
2002,Kenya,Kirinyaga,Mutira ACK Dispensary,Dispensary,FBO,-0.4896,37.1588,Google Earth,No
2001,Kenya,Kirinyaga,Murinduko Health Centre,Health Centre,MoH,-0.5729,37.4408,GPS,Yes
2000,Kenya,Kirinyaga,Mung'ang'a ACK Dispensary,Dispensary,FBO,-0.621,37.254,Other,No
1999,Kenya,Kirinyaga,Mumbuini Dispensary,Dispensary,MoH,-0.6102,37.4552,Google Earth,No
1998,Kenya,Kirinyaga,Mukangu Health Centre,Health Centre,MoH,-0.5382,37.1569,GPS,Yes
1997,Kenya,Kirinyaga,Mbiri ACK Dispensary,Dispensary,FBO,-0.4945,37.3997,GPS,No
1996,Kenya,Kirinyaga,Kutus Dispensary,Dispensary,MoH,-0.5668,37.3258,GPS,No
1995,Kenya,Kirinyaga,Kutus Catholic Dispensary,Dispensary,FBO,-0.5643,37.3252,GPS,No
1994,Kenya,Kirinyaga,Kiumbu Health Centre,Health Centre,MoH,-0.7174,37.4653,GPS,Yes
1993,Kenya,Kirinyaga,Kirogo Dispensary,Dispensary,MoH,-0.6642,37.3899,Google Earth,No
1992,Kenya,Kirinyaga,Kimbimbi Sub-District Hospital,Sub-District Hospital,MoH,-0.6171,37.3651,GPS,Yes
1991,Kenya,Kirinyaga,Kiburu Dispensary,Dispensary,MoH,-0.5356,37.2069,GPS,No
1990,Kenya,Kirinyaga,Kibirigwi Health Centre,Health Centre,MoH,-0.5261,37.1792,GPS,Yes
1989,Kenya,Kirinyaga,Kibirigwi ACK Dispensary,Dispensary,FBO,-0.5267,37.1752,Google Earth,No
1988,Kenya,Kirinyaga,Kiarukungu Dispensary,Dispensary,MoH,-0.6235,37.4008,GPS,No
1987,Kenya,Kirinyaga,Kiaragana Dispensary,Dispensary,MoH,-0.493,37.2011,GPS,No
1986,Kenya,Kirinyaga,Kianyaga Sub-District Hospital,Sub-District Hospital,MoH,-0.5042,37.3245,GPS,Yes
1985,Kenya,Kirinyaga,Kianyaga Catholic Health Centre,Health Centre,FBO,-0.4907,37.3658,GPS,Yes
1984,Kenya,Kirinyaga,Kianjege Dispensary,Dispensary,MoH,-0.5754,37.1678,GPS,No
1983,Kenya,Kirinyaga,Kiang'ombe Dispensary,Dispensary,MoH,-0.4964,37.3129,Google Earth,No
1982,Kenya,Kirinyaga,Kiangai Health Centre,Health Centre,MoH,-0.4788,37.1782,Google Earth,Yes
1981,Kenya,Kirinyaga,Kiandegwa Methodist Church of Kenya Dispensary,Dispensary,FBO,-0.7527,37.3373,GPS,No
1980,Kenya,Kirinyaga,Kiamutugu Health Centre,Health Centre,MoH,-0.4664,37.3878,GPS,Yes
1979,Kenya,Kirinyaga,Kiamuthambi Dispensary,Dispensary,MoH,-0.5623,37.2803,Google Earth,No
1978,Kenya,Kirinyaga,Kiamanyeki Dispensary,Dispensary,MoH,-0.7109,37.3725,GPS,No
1977,Kenya,Kirinyaga,Kiamagunyi ACK Clinic,Clinic,FBO,-0.5187,37.2058,GPS,No
1976,Kenya,Kirinyaga,Kiaga Dispensary,Dispensary,MoH,-0.5965,37.2614,Google Earth,No
1975,Kenya,Kirinyaga,Kerugoya District Hospital,District Hospital,MoH,-0.5013,37.2805,GPS,Yes
1974,Kenya,Kirinyaga,Kerugoya CPK Dispensary,Dispensary,FBO,-0.5011,37.2782,GPS,No
